Sequence Name,Sequence Description,Blast Top Hit Description (HSP),Blast Min E-Value,Blast Hit Taxonomy Name,Annotation GO ID,Annotation GO Term,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Name
Xele.ptg000009l.328_1,RecName: Full=Mini zinc finger protein 1; Short=AtMIF1 [Arabidopsis thaliana],sp|Q9CA51.1|RecName: Full=Mini zinc finger protein 1 Short=AtMIF1 [Arabidopsis thaliana],3.2E-25,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0001173;GO:0003700;GO:0005634;GO:0005737;GO:0009414;GO:0009637;GO:0009640;GO:0009733;GO:0009735;GO:0009737;GO:0009739;GO:0009741;GO:0009755;GO:0009793;GO:0010371;GO:0010431;GO:0010582;GO:0019760;GO:0035670;GO:0042803;GO:0043392;GO:0045892;GO:0045893;GO:0046872;GO:0048509;GO:0048574;GO:0071396;GO:1901701,transcription cis-regulatory region binding;DNA-templated transcriptional start site selection;DNA-binding transcription factor activity;nucleus;cytoplasm;response to water deprivation;response to blue light;photomorphogenesis;response to auxin;response to cytokinin;response to abscisic acid;response to gibberellin;response to brassinosteroid;hormone-mediated signaling pathway;embryo development ending in seed dormancy;regulation of gibberellin biosynthetic process;seed maturation;floral meristem determinacy;glucosinolate metabolic process;plant-type ovary development;protein homodimerization activity;negative regulation of DNA binding;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;metal ion binding;regulation of meristem development;long-day photoperiodism, flowering;cellular response to lipid;cellular response to oxygen-containing compound,,,,
Xele.ptg000009l.321_1,RecName: Full=Probable E3 ubiquitin-protein ligase RHC1A; AltName: Full=RING-H2 finger C1a; AltName: Full=RING-H2 zinc finger protein RHC1a; AltName: Full=RING-type E3 ubiquitin transferase RHC1A [Arabidopsis thaliana],sp|O22197.1|RecName: Full=Probable E3 ubiquitin-protein ligase RHC1A AltName: Full=RING-H2 finger C1a AltName: Full=RING-H2 zinc finger protein RHC1a AltName: Full=RING-type E3 ubiquitin transferase RHC1A [Arabidopsis thaliana],1.3E-93,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000209;GO:0005634;GO:0005789;GO:0005829;GO:0009414;GO:0009501;GO:0009630;GO:0009651;GO:0009789;GO:0009791;GO:0009938;GO:0047484;GO:0048608;GO:0050793;GO:0051787;GO:0051865;GO:0061630;GO:0061635;GO:0071629;GO:1902006,protein polyubiquitination;nucleus;endoplasmic reticulum membrane;cytosol;response to water deprivation;amyloplast;gravitropism;response to salt stress;positive regulation of abscisic acid-activated signaling pathway;post-embryonic development;negative regulation of gibberellic acid mediated signaling pathway;regulation of response to osmotic stress;reproductive structure development;regulation of developmental process;misfolded protein binding;protein autoubiquitination;ubiquitin protein ligase activity;regulation of protein complex stability;cytoplasm protein quality control by the ubiquitin-proteasome system;negative regulation of proline biosynthetic process,EC:2.3.2,Acyltransferases,,
Xele.ptg000009l.101_1,RecName: Full=L-type lectin-domain containing receptor kinase VIII.1; Short=LecRK-VIII.1; Flags: Precursor [Arabidopsis thaliana],sp|Q9LFH9.1|RecName: Full=L-type lectin-domain containing receptor kinase VIII.1 Short=LecRK-VIII.1 Flags: Precursor [Arabidopsis thaliana],3.8E-67,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0002229;GO:0004674;GO:0005515;GO:0005524;GO:0005886;GO:0009555;GO:0009626;GO:0009738;GO:0009845;GO:0009862;GO:0045028;GO:0046777;GO:0090333;GO:0140426;GO:1900425;GO:1900426,defense response to oomycetes;protein serine/threonine kinase activity;protein binding;ATP binding;plasma membrane;pollen development;plant-type hypersensitive response;abscisic acid-activated signaling pathway;seed germination;systemic acquired resistance, salicylic acid mediated signaling pathway;G protein-coupled purinergic nucleotide receptor activity;protein autophosphorylation;regulation of stomatal closure;pathogen-associated molecular pattern receptor signaling pathway;negative regulation of defense response to bacterium;positive regulation of defense response to bacterium,EC:2.7.11.1,non-specific serine/threonine protein kinase,,
Xele.ptg000009l.566_1,RecName: Full=NAC domain-containing protein 21/22; Short=ANAC021/ANAC022 [Arabidopsis thaliana],sp|Q84TE6.2|RecName: Full=NAC domain-containing protein 21/22 Short=ANAC021/ANAC022 [Arabidopsis thaliana],3.8E-91,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0005634;GO:0005737;GO:0009651;GO:0009723;GO:0009734;GO:0009735;GO:0009737;GO:0009741;GO:0010029;GO:0010047;GO:0010072;GO:0010199;GO:0010223;GO:0010628;GO:0042542;GO:0042803;GO:0043068;GO:0045491;GO:0045893;GO:0046982;GO:0048527;GO:0048759;GO:0048829;GO:0050832;GO:0051091;GO:0051782;GO:0080187;GO:0090059;GO:0090400;GO:0090602;GO:0090709;GO:1900057;GO:1901348;GO:1902074;GO:1903648;GO:1904250;GO:1990110;GO:1990841,transcription cis-regulatory region binding;DNA-binding transcription factor activity;nucleus;cytoplasm;response to salt stress;response to ethylene;auxin-activated signaling pathway;response to cytokinin;response to abscisic acid;response to brassinosteroid;regulation of seed germination;fruit dehiscence;primary shoot apical meristem specification;organ boundary specification between lateral organs and the meristem;secondary shoot formation;positive regulation of gene expression;response to hydrogen peroxide;protein homodimerization activity;positive regulation of programmed cell death;xylan metabolic process;positive regulation of DNA-templated transcription;protein heterodimerization activity;lateral root development;xylem vessel member cell differentiation;root cap development;defense response to fungus;positive regulation of DNA-binding transcription factor activity;negative regulation of cell division;floral organ senescence;protoxylem development;stress-induced premature senescence;sieve element enucleation;regulation of timing of plant organ formation;positive regulation of leaf senescence;positive regulation of secondary cell wall biogenesis;response to salt;positive regulation of chlorophyll catabolic process;positive regulation of age-related resistance;callus formation;promoter-specific chromatin binding,,,,
Xele.ptg000009l.772_1,RecName: Full=Transcription factor MYB24; AltName: Full=Myb-related protein 24; Short=AtMYB24 [Arabidopsis thaliana],sp|Q9SPG9.1|RecName: Full=Transcription factor MYB24 AltName: Full=Myb-related protein 24 Short=AtMYB24 [Arabidopsis thaliana],1.6E-44,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000162;GO:0000976;GO:0002213;GO:0003700;GO:0005515;GO:0005634;GO:0006723;GO:0008219;GO:0008285;GO:0009414;GO:0009585;GO:0009620;GO:0009651;GO:0009723;GO:0009733;GO:0009737;GO:0009740;GO:0009759;GO:0009809;GO:0009825;GO:0009867;GO:0009909;GO:0010090;GO:0010224;GO:0010373;GO:0010438;GO:0016036;GO:0035865;GO:0043266;GO:0045165;GO:0045892;GO:0045893;GO:0048354;GO:0048640;GO:0048765;GO:0050826;GO:0055062;GO:0080086;GO:0080091;GO:0120195;GO:1900386;GO:1902074;GO:1904278;GO:1990841;GO:2000652,tryptophan biosynthetic process;transcription cis-regulatory region binding;defense response to insect;DNA-binding transcription factor activity;protein binding;nucleus;cuticle hydrocarbon biosynthetic process;cell death;negative regulation of cell population proliferation;response to water deprivation;red, far-red light phototransduction;response to fungus;response to salt stress;response to ethylene;response to auxin;response to abscisic acid;gibberellic acid mediated signaling pathway;indole glucosinolate biosynthetic process;lignin biosynthetic process;multidimensional cell growth;jasmonic acid mediated signaling pathway;regulation of flower development;trichome morphogenesis;response to UV-B;negative regulation of gibberellin biosynthetic process;cellular response to sulfur starvation;cellular response to phosphate starvation;cellular response to potassium ion;regulation of potassium ion transport;cell fate commitment;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;mucilage biosynthetic process involved in seed coat development;negative regulation of developmental growth;root hair cell differentiation;response to freezing;phosphate ion homeostasis;stamen filament development;regulation of raffinose metabolic process;positive regulation of anther dehiscence;positive regulation of flavonol biosynthetic process;response to salt;positive regulation of wax biosynthetic process;promoter-specific chromatin binding;regulation of secondary cell wall biogenesis,,,,
Xele.ptg000009l.53_1,RecName: Full=Aspartyl protease family protein At5g10770; Flags: Precursor [Arabidopsis thaliana],sp|Q8S9J6.1|RecName: Full=Aspartyl protease family protein At5g10770 Flags: Precursor [Arabidopsis thaliana],4.3E-142,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005783;GO:0009414;GO:0009627;GO:0009737;GO:0009856;GO:0048856;GO:0050794;GO:0070001,endoplasmic reticulum;response to water deprivation;systemic acquired resistance;response to abscisic acid;pollination;anatomical structure development;regulation of cellular process;aspartic-type peptidase activity,EC:3.4,Acting on peptide bonds (peptidases),,
Xele.ptg000009l.329_1,RecName: Full=Gibberellin-regulated protein 6; AltName: Full=GAST1 protein homolog 6; Flags: Precursor [Arabidopsis thaliana],sp|Q6NMQ7.1|RecName: Full=Gibberellin-regulated protein 6 AltName: Full=GAST1 protein homolog 6 Flags: Precursor [Arabidopsis thaliana],1.2E-39,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005515;GO:0005576;GO:0005737;GO:0005886;GO:0009505;GO:0009651;GO:0009737;GO:0009740;GO:0009744;GO:0009749;GO:0009750;GO:0009751;GO:0010286;GO:0045454;GO:2000377,protein binding;extracellular region;cytoplasm;plasma membrane;plant-type cell wall;response to salt stress;response to abscisic acid;gibberellic acid mediated signaling pathway;response to sucrose;response to glucose;response to fructose;response to salicylic acid;heat acclimation;cell redox homeostasis;regulation of reactive oxygen species metabolic process,,,,
Xele.ptg000009l.62_1,RecName: Full=Pirin-like protein At1g50590 [Arabidopsis thaliana],sp|Q9LPS9.1|RecName: Full=Pirin-like protein At1g50590 [Arabidopsis thaliana],3.5E-135,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005515;GO:0005634;GO:0005829;GO:0009738;GO:0009785;GO:0030414;GO:0042742;GO:0046872,protein binding;nucleus;cytosol;abscisic acid-activated signaling pathway;blue light signaling pathway;peptidase inhibitor activity;defense response to bacterium;metal ion binding,,,,
Xele.ptg000009l.437_1,RecName: Full=Ferritin-2, chloroplastic; Flags: Precursor [Arabidopsis thaliana],sp|Q9SRL5.1|RecName: Full=Ferritin-2, chloroplastic Flags: Precursor [Arabidopsis thaliana],4.4E-121,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0004322;GO:0005739;GO:0006826;GO:0006879;GO:0008199;GO:0009409;GO:0009507;GO:0009617;GO:0009737;GO:0009908;GO:0010039;GO:0010043;GO:0015979;GO:0019904;GO:0042542;GO:0042802;GO:0048366,ferroxidase activity;mitochondrion;iron ion transport;intracellular iron ion homeostasis;ferric iron binding;response to cold;chloroplast;response to bacterium;response to abscisic acid;flower development;response to iron ion;response to zinc ion;photosynthesis;protein domain specific binding;response to hydrogen peroxide;identical protein binding;leaf development,EC:1.16.3.1,ferroxidase,,
Xele.ptg000009l.696_1,RecName: Full=Pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH1; AltName: Full=DEAH RNA helicase homolog PRP2; AltName: Full=Protein EMBRYO DEFECTIVE 2733; AltName: Full=Protein ENHANCED SILENCING PHENOTYPE 3 [Arabidopsis thaliana],sp|Q8VY00.1|RecName: Full=Pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH1 AltName: Full=DEAH RNA helicase homolog PRP2 AltName: Full=Protein EMBRYO DEFECTIVE 2733 AltName: Full=Protein ENHANCED SILENCING PHENOTYPE 3 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000398;GO:0002679;GO:0003724;GO:0003729;GO:0005509;GO:0005515;GO:0005524;GO:0005681;GO:0005730;GO:0007231;GO:0009060;GO:0009408;GO:0009611;GO:0009738;GO:0009793;GO:0009845;GO:0009873;GO:0010051;GO:0010119;GO:0016020;GO:0016174;GO:0016887;GO:0031053;GO:0031334;GO:0033120;GO:0033198;GO:0033500;GO:0035194;GO:0043069;GO:0048767;GO:0050665;GO:0050832;GO:0052542,mRNA splicing, via spliceosome;respiratory burst involved in defense response;RNA helicase activity;mRNA binding;calcium ion binding;protein binding;ATP binding;spliceosomal complex;nucleolus;osmosensory signaling pathway;aerobic respiration;response to heat;response to wounding;abscisic acid-activated signaling pathway;embryo development ending in seed dormancy;seed germination;ethylene-activated signaling pathway;xylem and phloem pattern formation;regulation of stomatal movement;membrane;NAD(P)H oxidase H2O2-forming activity;ATP hydrolysis activity;primary miRNA processing;positive regulation of protein-containing complex assembly;positive regulation of RNA splicing;response to ATP;carbohydrate homeostasis;regulatory ncRNA-mediated post-transcriptional gene silencing;negative regulation of programmed cell death;root hair elongation;hydrogen peroxide biosynthetic process;defense response to fungus;defense response by callose deposition,EC:1.6.3.1;EC:3.6.4.13;EC:3.6.1.15,NAD(P)H oxidase (H2O2-forming);RNA helicase;nucleoside-triphosphate phosphatase,,
Xele.ptg000009l.701_1,RecName: Full=Translocator protein homolog; Short=AtTSPO [Arabidopsis thaliana],sp|O82245.1|RecName: Full=Translocator protein homolog Short=AtTSPO [Arabidopsis thaliana],1.5E-46,Arabidopsis thaliana,GO:0005783;GO:0005795;GO:0006778;GO:0009651;GO:0009737;GO:0016020;GO:0020037,endoplasmic reticulum;Golgi stack;porphyrin-containing compound metabolic process;response to salt stress;response to abscisic acid;membrane;heme binding,,,,
Xele.ptg000009l.44_1,RecName: Full=Zinc finger protein ZAT3; AltName: Full=Protein DUO1-ACTIVATED ZINC FINGER 2 [Arabidopsis thaliana],sp|O65499.1|RecName: Full=Zinc finger protein ZAT3 AltName: Full=Protein DUO1-ACTIVATED ZINC FINGER 2 [Arabidopsis thaliana],1.3E-18,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003006;GO:0006355;GO:0007275;GO:0009266;GO:0009414;GO:0009416;GO:0009651;GO:0009737;GO:0033554;GO:0048583;GO:1901701,transcription cis-regulatory region binding;developmental process involved in reproduction;regulation of DNA-templated transcription;multicellular organism development;response to temperature stimulus;response to water deprivation;response to light stimulus;response to salt stress;response to abscisic acid;cellular response to stress;regulation of response to stimulus;cellular response to oxygen-containing compound,,,,
